PropType,Price,CBD Distance,Bedroom,Bathroom,Car-Garage,Landsize,Building Area,Built Year,RE Agency,Median Price,Median Rental,PropertyCount,Status
h,2956000,4.1,3,2,0,492,234.2857143,2007,Marshall White,2485000,600,2019,S
u,275000,5.1,3,1,1,215,153.5714286,1984,Gary,1399000,550,4380,NS
u,325000,5.2,1,1,1,212,151.4285714,1994,Ray White,1225000,620,7082,S
u,400000,4.6,1,1,1,284,236.6666667,2014,Biggin,2601000,495,11308,NS
h,457000,27.2,3,1,1,555,252.2727273,1980,HockingStuart,555000,400,5262,S
u,490000,13.8,2,1,1,248,206.6666667,1997,Buxton,1270000,710,2356,S
h,530000,18.4,3,2,2,400,285.7142857,2009,HockingStuart,651000,450,10160,S
h,550000,10.8,4,2,1,568,258.1818182,2004,Barry Plant,688500,375,3589,S
u,570000,13.9,2,1,1,145,120.8333333,1974,HockingStuart,1305000,650,10969,S
u,599000,9.3,3,1,1,251,179.2857143,1970,Gary,1800000,700,5051,S
h,625500,27.2,4,4,3,527,250.952381,2000,LJ,555000,400,5262,S
h,665000,13,4,4,3,675,482.1428571,1986,Barry Plant,735000,470,8870,S
h,675000,35.4,3,2,2,494,224.5454545,1980,Barry Plant,796500,480,8077,S
h,690000,13.6,3,1,2,485,242.5,1988,HockingStuart,967500,550,1071,S
u,702500,12.1,2,2,1,233,145.625,2013,Barry Plant,774000,420,1414,S
h,703000,13,3,1,4,704,320,1999,Eview,735000,470,8870,S
u,735000,5.2,2,1,2,173,108.125,2007,Walshe,1300000,550,11918,S
h,750000,10.5,3,1,1,588,367.5,1989,Douglas,730000,420,4217,S
u,750000,4.3,3,2,1,212,132.5,2007,Dingle,1055000,540,4918,NS
u,750000,4.6,2,1,1,214,152.8571429,2007,Jellis Craig,2601000,495,11308,NS
h,788500,9.4,3,1,1,396,220,2003,HockingStuart,815000,500,2674,S
h,790000,17.3,2,1,1,605,432.1428571,1990,Hodges,2237500,1110,2866,S
u,800000,2.7,1,1,0,178,127.1428571,2006,Rodney,2700000,565,14887,NS
h,855333,11.5,4,1,2,694,433.75,2002,Eview,840500,470,2651,S
t,910000,1.6,3,1,1,369,307.5,1971,Jellis Craig,1062500,580,4553,S
h,943750,18.8,4,2,2,656,285.2173913,1970,Jellis Craig,933000,608,7113,S
h,943750,18.8,3,1,2,695,278,1977.5,Thomson,933000,608,7113,S
h,1000000,2.5,2,2,1,383,273.5714286,1981,Jellis Craig,1409000,580,4019,S
t,1014250,11.5,4,2,1,405,289.2857143,1995,Brad,840500,470,2651,NS
h,1025000,6.4,2,1,3,506,266.3157895,1993,HockingStuart,915000,470,5058,S
h,1105000,14.3,4,2,1,655,272.9166667,1970,Philip,1500000,600,10999,S
h,1125000,14.7,3,1,1,430,186.9565217,1981,Woodards,1046000,550,3692,S
h,1189000,6.2,3,1,2,372,206.6666667,1915,Greg,1297500,550,5498,S
h,1213000,11,5,2,6,537,447.5,1991,Sweeney,1175000,490,5301,S
h,1245000,11.4,3,3,4,617,280.4545455,1994.5,Nelson Alexander,1170000,550,3540,S
h,1389000,10.7,3,3,1,387,154.8,2006,Buxton,2425000,800,6938,S
h,1468000,11.7,3,1,2,706,306.9565217,2008,Buxton,1370000,560,5678,S
h,1490000,5.9,3,2,1,542,235.6521739,1987,Nelson Alexander,1349000,500,6567,S
h,1601000,10.3,3,1,1,511,300.5882353,1977,Miles,2290000,745,1651,S
t,1717500,11.4,4,3,2,364,260,2020,Hodges,1885000,600,6795,S
h,1850000,13.8,4,4,2,709,545.3846154,2013,Greg,1175000,490,5301,S
h,2150625,9.7,4,2,2,732,292.8,1970,RW Property Group,2220000,700,7809,S
h,2339375,7.3,4,2,2,622,478.4615385,1950,Jellis Craig,2235000,595,10412,S
h,425000,29.8,3,1,4,782,488.75,1975,HockingStuart,495000,367,4718,S
h,512000,18.4,4,4,2,744,391.5789474,2009,Reliance,651000,450,10160,S
u,540000,7.3,2,1,1,262,187.1428571,1960,Woodards,2235000,595,10412,S
t,585000,11.2,3,1,1,404,288.5714286,2015,Nelson Alexander,815000,450,21650,S
t,585500,11.5,2,1,1,400,250,2010,Eview,840500,470,2651,S
u,591000,3.6,2,1,1,263,164.375,1970,Ray White,1603000,650,2954,S
h,600000,9.9,3,1,3,490,306.25,1977,Jellis Craig,897500,490,7485,NS
u,625000,11.8,2,2,1,274,228.3333333,2006,Marshall White,1702000,600,2079,NS
h,635000,11.2,2,2,2,654,284.3478261,1990,Ray White,815000,450,21650,S
h,691000,14.7,4,3,2,601,400.6666667,2005,HockingStuart,587000,450,16166,S
h,720000,14.8,3,1,2,644,378.8235294,1990,Hamilton,618000,400,6388,S
u,731000,7.9,1,1,0,161,134.1666667,1982,Noel Jones,3100000,650,5682,S
h,747000,6.4,2,1,1,458,269.4117647,1996,Sweeney,860000,470,7570,S
h,775000,13.1,4,1,2,638,255.2,1960,Stockdale,777000,470,5070,S
t,785000,14.6,3,2,2,336,240,1993,Ray White,1312500,650,2555,S
h,795000,6.2,2,2,1,453,215.7142857,1990,Nelson Alexander,1065000,500,6232,S
h,834000,12,3,1,2,499,249.5,1989,Flannagan,815000,450,21650,S
h,855000,14.2,5,2,2,590,347.0588235,1982,Jellis Craig,1407000,600,13366,NS
u,855500,9.2,2,2,1,166,118.5714286,1985,Pagan,897500,450,3873,NS
t,860000,15.4,3,2,2,348,248.5714286,2014,Noel Jones,1100000,495,4973,S
t,940000,11.2,3,2,1,354,252.8571429,2020,Barry Plant,1511000,550,8801,NS
h,975000,6.2,3,3,2,471,314,1991,Williams,1297500,550,5498,NS
t,993000,14.5,1,1,1,306,255,1997,Buxton,1270000,710,2356,S
h,1010000,5.8,2,1,1,382,318.3333333,2018,Nelson Alexander,1304000,480,2970,S
h,1036500,3.3,2,1,0,563,469.1666667,2002,HockingStuart,2700000,565,14887,S
h,1125750,7,2,2,2,372,218.8235294,1986,Greg,1070000,550,6543,S
u,1128500,8.8,1,1,1,203,126.875,1989,Ray White,1079000,500,14577,NS
u,1134625,15.4,2,1,1,176,146.6666667,1970,Barry Plant,1100000,495,4973,S
h,1205000,11.2,3,1,2,490,272.2222222,1992,Fletchers,2270000,600,5457,S
h,1300000,7.7,3,1,1,607,433.5714286,1900,RT Edgar,2250000,595,8920,S
h,1300000,7.7,3,1,1,607,433.5714286,1900,RT Edgar,2250000,595,8920,S
h,1300000,7.7,3,1,1,607,433.5714286,1900,RT Edgar,2250000,595,8920,S
h,1300000,7.7,3,1,1,607,433.5714286,1900,RT Edgar,2250000,595,8920,S
h,1300000,7.7,3,1,1,607,433.5714286,1900,RT Edgar,2250000,595,8920,S
h,1300000,7.7,3,1,1,607,433.5714286,1900,RT Edgar,2250000,595,8920,S
h,1300000,7.7,3,1,1,607,433.5714286,1900,RT Edgar,2250000,595,8920,S
h,1300000,7.7,3,1,1,607,433.5714286,1900,RT Edgar,2250000,595,8920,S
h,1305000,6.2,4,1,1,449,195.2173913,1910,Biggin,1065000,500,6232,S
h,1431000,14.2,4,2,2,530,212,1982,Ray White,1407000,600,13366,NS
h,1850000,2.4,3,2,2,437,174.8,1997,Jellis Craig,1340000,620,14949,NS
h,2050000,10.3,5,3,2,569,258.6363636,1995,Jellis Craig,2425000,800,6938,S
h,2652875,5.4,3,3,1,505,240.4761905,1987,Marshall White,2735000,610,10331,S
h,2694750,4.1,4,2,2,506,389.2307692,1982,Marshall White,2485000,600,2019,S
u,340000,5.2,2,1,2,283,202.1428571,1994,Brad,1225000,620,7082,NS
h,450000,8.2,2,1,1,618,268.6956522,1984,HockingStuart,915000,470,5058,S
h,470000,18.4,3,1,4,589,235.6,1986,Raine,625000,450,13830,NS
h,582500,20.6,3,1,0,557,464.1666667,1972,YPA,646000,460,15510,S
u,600000,20,2,2,2,274,228.3333333,2011,Buxton,1436000,520,6162,NS
h,600000,13,3,1,2,702,305.2173913,2012,Barry Plant,735000,470,8870,S
h,610000,13,3,1,2,696,435,2017,Ray White,735000,470,8870,S
h,686000,11.2,2,1,1,416,297.1428571,2004,Barry Plant,815000,450,21650,S
u,736000,2.4,1,1,1,268,191.4285714,2015,Biggin,1340000,620,14949,S
t,751000,12.4,3,2,1,318,265,2010,McGrath,1320000,600,9028,S
h,820000,14,2,1,1,623,389.375,1986.5,Barry Plant,650000,400,14042,S
h,850000,7,2,1,1,581,264.0909091,1987,Chisholm,1070000,550,6543,S
u,920250,10.5,3,1,2,284,177.5,2012,Jellis Craig,835000,450,2947,S
h,936875,17.5,3,1,2,536,214.4,1980,Greg,942000,490,4734,S
h,1001000,6.7,3,3,1,716,550.7692308,2017,Barry Plant,900000,490,3445,S
u,1002000,8.4,2,1,1,272,170,2020,HockingStuart,1511000,550,8801,S
h,1010000,23,4,2,2,488,203.3333333,1983,McGrath,1054500,615,1705,S
h,1225000,5.2,2,1,2,501,313.125,1930,Walshe,1225000,620,7082,S
h,1341500,5.3,3,1,1,387,193.5,1950,Jellis Craig,1690000,580,11364,S
h,1447500,14.3,4,2,3,775,430.5555556,1988,Parkes,1500000,600,10999,S
t,1450000,2.1,3,2,1,346,247.1428571,1983,Cayzer,2045000,600,5943,S
h,1450000,13.8,2,2,2,655,344.7368421,2005,Buxton,1305000,650,10969,S
h,1472000,7.5,5,3,2,486,211.3043478,2013,Rendina,1900000,650,1543,S
h,1500000,4.6,3,2,1,574,302.1052632,1997,Marshall White,1540000,550,7717,NS
h,1543000,16.7,5,2,2,645,430,2008,Fletchers,1750500,608,15321,S
h,1581000,10.1,4,4,2,609,435,1991,Buxton,1840000,498,4442,S
h,1700625,7.8,3,1,1,711,444.375,1950,Miles,1302500,525,5549,S
t,1750250,11.4,4,3,2,313,260.8333333,1993,Gary,1636000,650,3578,S
h,1850000,11.8,4,2,2,668,513.8461538,1998,HockingStuart,1636000,650,3578,NS
u,2150625,9.7,2,1,1,227,141.875,2014,HockingStuart,2220000,700,7809,S
h,2195000,10.2,3,2,1,407,185,1998,Marshall White,2270000,600,5457,NS
u,240000,5.1,1,1,1,172,143.3333333,1970,Trimson,860000,470,7570,S
u,335000,12,2,2,1,179,111.875,2016,Barry Plant,815000,450,21650,NS
u,340000,13.1,1,1,1,240,171.4285714,1988,Lindellas,1455500,550,4605,S
u,380000,3.1,1,1,0,164,136.6666667,1996,MICM,1055000,550,2230,S
u,440000,13.5,2,1,1,192,137.1428571,2016,Barry Plant,795000,480,3464,S
u,480000,10.1,2,1,1,268,167.5,1996,Better,1480000,505,7822,NS
u,505000,8.1,2,2,2,160,100,2015,Jellis Craig,1975000,825,6923,NS
h,525000,27.2,4,4,3,546,260,2013,YPA,555000,400,5262,S
t,540000,8.5,3,3,2,402,251.25,1996,Walshe,897500,490,7485,NS
t,640000,5.2,2,1,1,286,238.3333333,1995,Stockdale,1300000,550,11918,S
h,702000,13,4,1,4,606,336.6666667,1993,Eview,735000,470,8870,S
h,717500,16.1,3,1,2,594,371.25,1962,Buckingham,938500,490,8524,S
h,811250,20.4,5,6,4,424,184.3478261,1997,Nelson Alexander,825000,520,4864,S
h,900000,10.2,1,1,0,402,268,1983,Jellis Craig,1715000,560,3052,S
h,952000,14.5,3,2,2,573,440.7692308,1979,Hodges,1270000,710,2356,S
u,980000,16,3,2,4,218,136.25,1995,Maitland,1535000,670,4794,S
u,1010000,10.2,2,2,1,260,162.5,2020,HockingStuart,2270000,600,5457,NS
h,1020000,11.7,3,1,1,470,335.7142857,1995,Nelson Alexander,960000,480,5629,S
h,1051500,12.7,2,2,2,636,397.5,1993,Barry Plant,1102500,495,4168,S
h,1129375,4.4,3,1,2,402,174.7826087,2009,Nelson Alexander,1117500,500,3593,S
h,1187000,4.3,3,2,2,598,260,1900,Brad,1055000,540,4918,S
h,1200000,15.4,3,2,1,608,264.3478261,1960,Fletchers,1100000,560,4385,S
h,1230000,6.2,4,2,2,448,263.5294118,2009,RT Edgar,1297500,550,5498,S
h,1285000,18,3,2,2,548,456.6666667,1980,Morrison,1040000,540,6990,S
h,1320000,4.3,5,2,3,555,292.1052632,2014,Nelson Alexander,1349000,500,6567,NS
h,1364125,11.7,3,12,0,505,240.4761905,2012,Ross,1370000,560,5678,NS
h,1397250,13.8,4,2,2,780,557.1428571,1970,HockingStuart,1580000,600,5420,S
h,1400000,13.9,3,3,1,571,439.2307692,2009,Fletchers,1320000,600,9028,NS
u,1477625,16,2,1,2,275,229.1666667,1995,Purplebricks,1535000,670,4794,NS
h,1515000,12.4,4,3,2,648,360,1994,Philip,1580000,600,5420,S
h,1575000,7.5,3,1,0,594,424.2857143,2009,Jellis Craig,2215000,770,6482,S
h,1614625,3.2,3,1,1,510,212.5,2009,Nelson Alexander,1595000,670,3106,S
h,1650000,13,3,2,2,570,335.2941176,1983,Hodges,1885000,600,6795,S
h,1739000,9.7,3,1,2,638,319,1994,Nelson Alexander,2220000,700,7809,S
h,2450000,8.7,5,4,2,554,426.1538462,2017,Gary,1800000,700,5051,NS
t,3206875,1.5,3,2,1,404,336.6666667,2012,Nicholson,3725000,595,3040,NS
u,240000,4.5,1,1,1,277,173.125,1993,Buxton,1540000,550,7717,S
h,435000,13.3,2,1,4,468,292.5,2007,Douglas,730000,420,4217,S
t,490000,11.2,2,1,1,322,268.3333333,1977,Nelson Alexander,815000,450,21650,S
u,497000,5.1,2,1,1,279,174.375,1995,Sweeney,860000,470,7570,S
u,595000,6.2,2,1,1,272,226.6666667,1993,Jellis Craig,2215000,770,6482,S
u,600000,11.5,3,3,2,195,162.5,2019,Brad,840500,470,2651,S
h,630500,20.5,3,3,2,510,300,1996,Ray White,710000,470,7969,S
t,676000,8.5,3,2,2,307,255.8333333,2012,Brad,897500,490,7485,S
t,687500,4,2,2,1,300,187.5,2008,Jellis Craig,1201000,675,5533,S
h,700000,8.2,2,2,1,457,268.8235294,1999,Nelson Alexander,1055000,525,1308,S
h,732000,12.9,3,2,2,445,202.2727273,1990.5,Barry Plant,730000,450,3296,S
h,770000,11.2,3,3,1,567,298.4210526,2009,Nelson Alexander,815000,450,21650,S
t,798000,4.2,2,2,1,361,257.8571429,2006,Rendina,927500,500,5263,S
h,850000,12,3,1,2,574,287,1995,Love,815000,450,21650,S
u,873750,12,1,1,1,180,112.5,2012,Love,815000,450,21650,NS
h,875000,11.2,4,3,2,582,306.3157895,1962,Brad,735000,470,8870,S
h,940125,8.2,4,2,2,437,242.7777778,2020,Village,915000,470,5058,S
h,944000,11.2,3,1,2,597,238.8,2013,Barry Plant,903000,495,2291,S
h,960000,7,2,2,1,376,221.1764706,1995,Village,1070000,550,6543,S
h,970000,27,3,3,1,579,304.7368421,1992,HockingStuart,1082500,550,3906,S
h,1032250,21.3,4,3,3,395,158,1960,Barry Plant,1028000,525,3794,NS
h,1040500,23,4,2,2,795,567.8571429,1989,Ray White,1182500,615,2985,NS
h,1160000,13.8,3,1,3,560,373.3333333,1960,Woodards,1305000,650,10969,S
h,1370000,10.5,4,2,4,481,218.6363636,2016,Miles,835000,450,2947,S
h,1400000,10.2,4,2,2,666,555,1998,HockingStuart,1715000,560,3052,NS
h,1519375,13.4,4,2,0,605,336.1111111,1985,Woodards,1481000,520,5713,S
h,1600000,13,5,3,2,772,551.4285714,1990,Gary,1885000,600,6795,NS
h,1660000,11.4,4,2,4,605,378.125,1996,Woodards,1885000,600,6795,S
h,1796250,2.1,3,1,1,628,348.8888889,2019,Marshall White,2045000,600,5943,S
h,2150625,9.2,3,3,2,441,232.1052632,1970,Jellis Craig,2220000,700,7809,S
h,2195000,10.2,4,2,1,513,427.5,1930,Marshall White,2270000,600,5457,S
h,2339375,9.2,4,2,2,494,247,1992,Woodards,2235000,595,10412,S
h,2384875,7.8,4,2,2,500,263.1578947,1997,Marshall White,2250000,595,8920,NS
h,2384875,7.8,4,2,2,500,263.1578947,1997,Marshall White,2250000,595,8920,NS
h,2384875,7.8,4,2,2,500,263.1578947,1997,Marshall White,2250000,595,8920,NS
h,2384875,7.8,4,2,2,500,263.1578947,1997,Marshall White,2250000,595,8920,NS
h,2384875,7.8,4,2,2,500,263.1578947,1997,Marshall White,2250000,595,8920,NS
h,2384875,7.8,4,2,2,500,263.1578947,1997,Marshall White,2250000,595,8920,NS
h,2384875,7.8,4,2,2,500,263.1578947,1997,Marshall White,2250000,595,8920,NS
h,2384875,7.8,4,2,2,500,263.1578947,1997,Marshall White,2250000,595,8920,NS
u,395000,4.2,3,2,2,250,156.25,2016,Nelson Alexander,927500,500,5263,NS
u,485000,7.3,1,1,1,251,209.1666667,1980,HockingStuart,2235000,595,10412,S
u,500000,2.6,2,1,2,170,141.6666667,2002,Jellis Craig,2500000,550,2309,NS
h,515000,15,3,1,4,597,373.125,2010,Sweeney,665000,405,1202,S
h,590000,8.8,4,2,2,409,240.5882353,1994,Haughton,815000,500,2674,S
u,620000,5.2,2,1,1,135,112.5,2009,Brad,1300000,550,11918,S
t,648000,21.8,3,1,2,312,222.8571429,2012,Jellis Craig,970000,550,4258,S
u,661000,17.5,2,2,2,189,157.5,1992,Buxton,929000,500,2727,S
u,695000,7.5,1,1,1,266,221.6666667,2004,Nelson Alexander,1765000,490,9264,S
h,850000,10.5,3,2,8,585,234,1982,Moonee,857000,480,4502,S
h,873750,12,3,1,1,720,553.8461538,1970,Barry Plant,815000,450,21650,NS
h,874750,14.8,3,2,2,591,236.4,2000,Barry Plant,900000,490,2674,S
h,915000,14.7,4,2,2,610,254.1666667,1975,Ray White,1053000,550,5424,S
h,923000,8.8,3,1,0,400,250,2007,Love,1079000,500,14577,S
h,941000,9.1,3,2,3,669,418.125,1982,Jason,978000,578,984,S
h,979000,21.3,4,2,4,508,298.8235294,2007,Barry Plant,1025000,498,4407,NS
t,1000000,7.5,3,3,2,305,217.8571429,2003,Barry Plant,1765000,490,9264,S
h,1045000,11.4,3,1,1,401,211.0526316,1970,HockingStuart,1885000,600,6795,S
h,1075000,5.2,3,1,0,536,214.4,2000,Nelson Alexander,1300000,550,11918,S
h,1260000,6.5,2,1,0,557,293.1578947,2006,Nelson Alexander,1250000,500,8870,S
h,1301000,16.2,3,2,2,636,254.4,1980,Buckingham,1173500,540,3891,S
t,1397250,13.8,3,2,2,275,229.1666667,2019,Noel Jones,1580000,600,5420,S
h,1439000,9.7,4,2,1,649,324.5,2005,Nelson Alexander,1200000,650,3284,S
h,1523375,8,3,2,2,386,214.4444444,2020,Sweeney,1390000,595,6380,S
u,1607000,10.1,1,1,1,138,115,2003.5,HockingStuart,1513000,520,2403,NS
t,1785000,7.9,3,2,1,369,230.625,1991,Jellis Craig,3100000,650,5682,S
h,1908000,16.7,3,1,2,778,598.4615385,1989.5,Barry Plant,1750500,608,15321,S
h,2100000,11.2,5,4,3,487,324.6666667,2017,Marshall White,2270000,600,5457,NS
h,2141125,11.8,3,2,4,404,269.3333333,1996,Kay,1702000,600,2079,S
u,385000,6.1,2,1,1,210,150,1970,Harrington,1116500,600,13240,NS
u,520000,3.2,2,1,1,170,106.25,2003,Nelson Alexander,1595000,670,3106,NS
h,525000,13,3,1,1,665,554.1666667,1950,Brad,735000,470,8870,S
t,530000,11.2,2,1,2,341,243.5714286,2010,Stockdale,735000,470,8870,S
u,537500,7.8,2,1,1,205,128.125,2004,Nelson Alexander,1100000,530,11204,S
u,560000,2,2,1,1,262,187.1428571,1975,Jellis Craig,1062500,580,4553,S
h,615750,14.8,3,1,6,385,256.6666667,1990,Barry Plant,618000,400,6388,S
h,680000,11.2,2,1,1,433,240.5555556,2012,Stockdale,735000,470,8870,S
u,698000,4.6,2,1,1,260,185.7142857,2017,Marshall White,1540000,550,7717,S
u,780000,3.3,2,1,1,264,165,2020,Williams,2700000,565,14887,NS
u,800000,13.9,4,2,3,274,195.7142857,1975,Woodards,1305000,650,10969,S
h,805000,10.5,3,1,2,631,350.5555556,1965,Douglas,695000,420,3755,S
h,862500,11.5,3,2,1,503,295.8823529,2007,Brad,840500,470,2651,S
h,882000,6.4,2,1,0,444,277.5,2009,Village,860000,470,7570,S
h,920000,8.8,3,1,2,389,162.0833333,2009,Fletchers,835000,450,2947,NS
h,920250,10.5,2,2,2,649,270.4166667,1999,Nelson Alexander,835000,450,2947,S
u,1300000,1.6,2,1,2,220,137.5,1989,Jellis Craig,1715000,630,5825,NS
h,1397625,12.3,3,3,1,651,465,1999,Woodards,1525000,550,3224,NS
h,1609000,8.9,3,3,2,576,320,1994.5,Miles,1170000,550,3540,S
h,1702000,10.4,4,1,1,762,304.8,1995,Buxton,1370000,560,5678,S
h,1850000,3.3,3,2,0,440,231.5789474,1978,Greg,2097000,600,3280,S
h,1942000,11,4,3,2,654,408.75,1997,Marshall White,1715000,560,3052,S
h,2603750,7.5,3,1,1,589,490.8333333,1999,Fletchers,4600000,800,2671,S
u,2625875,4.6,2,1,1,172,122.8571429,1992,Nelson Alexander,2601000,495,11308,S
h,2659000,7.4,3,2,2,514,270.5263158,1970,Marshall White,1750000,583,4675,S
h,3300000,7.8,3,3,2,417,166.8,1975,Kay,2250000,595,8920,S
h,3300000,7.8,3,3,2,417,166.8,1975,Kay,2250000,595,8920,S
h,3300000,7.8,3,3,2,417,166.8,1975,Kay,2250000,595,8920,S
h,3300000,7.8,3,3,2,417,166.8,1975,Kay,2250000,595,8920,S
h,3300000,7.8,3,3,2,417,166.8,1975,Kay,2250000,595,8920,S
h,3300000,7.8,3,3,2,417,166.8,1975,Kay,2250000,595,8920,S
h,3300000,7.8,3,3,2,417,166.8,1975,Kay,2250000,595,8920,S
h,3300000,7.8,3,3,2,417,166.8,1975,Kay,2250000,595,8920,S
h,3329000,10.5,4,2,2,521,400.7692308,1940,Marshall White,3195000,805,10579,S
h,4600000,10.9,3,3,1,652,283.4782609,1880,Buxton,1455500,550,4605,S
h,431500,29.8,3,1,4,738,295.2,1990,HockingStuart,495000,367,4718,S
u,500000,4.6,2,1,1,173,144.1666667,2006,HockingStuart,2601000,495,11308,NS
u,506000,4.2,2,1,1,210,150,2008,Sweeney,927500,500,5263,S
h,525000,14,3,2,2,601,500.8333333,2005,YPA,495000,380,2246,S
h,692875,25.9,2,1,2,651,542.5,2011,Ray White,700000,470,7254,S
t,730000,6.2,3,2,2,340,242.8571429,2000,Sweeney,978000,578,984,S
u,820000,11.8,2,2,1,251,156.875,2004,HockingStuart,1702000,600,2079,S
h,842000,18,3,1,1,488,287.0588235,1985,Morrison,1040000,540,6990,S
h,850000,10.5,3,1,1,593,282.3809524,2020,Moonee,857000,480,4502,S
h,875000,12,2,1,2,519,399.2307692,1995,HockingStuart,815000,450,21650,S
t,930000,11.7,2,1,1,340,212.5,1980,Lindellas,1370000,560,5678,NS
h,1100000,13.4,3,1,1,614,307,1986,Noel Jones,1340000,525,2867,S
h,1150000,3.4,2,1,0,519,207.6,1890,Hodges,927500,500,5263,S
h,1164000,7.8,2,1,2,626,521.6666667,1972,Walsh,1100000,530,11204,S
h,1245000,6.2,3,1,0,750,312.5,1914,McDonald,1065000,500,6232,S
h,1262000,7.8,2,2,1,485,202.0833333,2000,Miles,1302500,525,5549,S
h,1295000,6.8,3,2,0,620,413.3333333,1915,Greg,1390000,595,6380,NS
h,1308500,11.8,5,3,2,676,355.7894737,1976,Parkes,1302000,600,4480,NS
t,1340000,11.4,3,2,2,394,281.4285714,1980,Ray White,1885000,600,6795,S
h,1365000,13.9,2,1,1,452,226,2009,Marshall White,1305000,650,10969,NS
h,1398875,12.2,2,1,1,417,260.625,1983,Jellis Craig,1310000,560,2894,S
h,1406000,14.2,3,2,2,660,275,1960,Ray White,1407000,600,13366,S
h,1420000,2.6,3,1,2,419,261.875,1997,Jellis Craig,1340000,620,14949,S
h,1560000,16.7,4,2,2,579,340.5882353,1980,Harcourts,1524000,600,7392,NS
h,1680000,10.3,3,1,2,605,432.1428571,1920,Buxton,2425000,800,6938,S
h,2262375,3.3,2,1,0,597,284.2857143,1890,Jellis Craig,2700000,565,14887,S
h,2513000,7.8,4,2,3,696,535.3846154,1975,Marshall White,2250000,595,8920,S
h,2513000,7.8,4,2,3,696,535.3846154,1975,Marshall White,2250000,595,8920,S
h,2513000,7.8,4,2,3,696,535.3846154,1975,Marshall White,2250000,595,8920,S
h,2513000,7.8,4,2,3,696,535.3846154,1975,Marshall White,2250000,595,8920,S
h,2513000,7.8,4,2,3,696,535.3846154,1975,Marshall White,2250000,595,8920,S
h,2513000,7.8,4,2,3,696,535.3846154,1975,Marshall White,2250000,595,8920,S
h,2513000,7.8,4,2,3,696,535.3846154,1975,Marshall White,2250000,595,8920,S
h,2513000,7.8,4,2,3,696,535.3846154,1975,Marshall White,2250000,595,8920,S
h,2652875,5.4,3,2,2,413,217.3684211,1995,Marshall White,2735000,610,10331,S
h,2652875,5.6,4,3,3,620,295.2380952,2017,Marshall White,2735000,610,10331,S
h,2659000,5.9,4,2,2,393,218.3333333,1996,Marshall White,1750000,583,4675,S
h,5487500,4.6,4,2,2,679,377.2222222,1995,Kay,3930000,600,7217,S
u,350000,4.6,1,1,2,173,108.125,2002,Marshall White,2601000,495,11308,NS
t,405000,12,1,1,1,404,288.5714286,1984,Melbourne,815000,450,21650,S
t,440000,10.8,3,2,1,328,205,1992,Barry Plant,688500,375,3589,NS
h,592000,17.9,3,1,1,622,248.8,1992,Harcourts,755000,450,10529,S
h,665000,17.9,3,2,2,617,342.7777778,1990,Ray White,755000,450,10529,S
h,680000,11.2,2,1,1,750,326.0869565,2007,HockingStuart,815000,450,21650,S
t,730000,27,1,1,0,350,250,1990,Chisholm,1267500,550,2546,NS
h,736750,28.5,4,3,6,610,358.8235294,1992,Barry Plant,710000,450,8443,NS
h,740000,12.1,2,2,1,485,202.0833333,1997,Barry Plant,850000,490,10175,S
h,742875,14.8,3,2,1,438,365,2002,Barry Plant,811500,460,1607,NS
h,780000,18.8,3,2,2,639,532.5,2004,Ray White,933000,608,7113,S
t,885000,14.3,3,2,2,286,238.3333333,1989,Buxton,1312500,650,2555,NS
h,900000,17.9,4,2,2,536,282.1052632,1991,Hodges,1372500,550,9758,NS
h,935000,11.7,2,2,2,476,340,2002,Purplebricks,1370000,560,5678,S
h,1040000,8.4,2,1,2,487,270.5555556,1960,Jellis Craig,1511000,550,8801,S
h,1070000,14.5,3,1,3,583,364.375,1995,Hodges,1270000,710,2356,S
h,1097375,15.5,3,2,2,507,316.875,1990,Obrien Real Estate,1046000,550,3692,S
h,1180000,4.6,3,1,3,415,276.6666667,2011,Jellis Craig,2601000,495,11308,S
h,1225000,12.3,2,1,2,567,472.5,2014,Woodards,1525000,550,3224,S
h,1375000,16.2,4,2,2,682,358.9473684,1996,Morrison,1173500,540,3891,S
h,1435000,10.1,3,2,2,430,204.7619048,1938,Gary,1480000,505,7822,S
h,1468000,14.3,4,2,2,602,250.8333333,1980,Barry Plant,1500000,600,10999,S
h,1521000,11.7,3,2,2,660,330,2003,Marshall White,1370000,560,5678,S
h,1610000,14.3,3,1,0,728,485.3333333,1960,Jellis Craig,1500000,600,10999,NS
h,1615000,8.8,1,1,1,482,219.0909091,1991,Barry Plant,1079000,500,14577,S
h,1815000,25.2,5,3,2,547,227.9166667,1910,Hoskins,1140000,600,1328,S
h,2320000,7.8,3,2,2,562,330.5882353,1995,Miles,1302500,525,5549,S
h,2416250,8.1,2,1,0,473,236.5,2019,HockingStuart,1975000,825,6923,S
h,2450000,7.3,4,3,2,540,257.1428571,1995,Marshall White,2235000,595,10412,S
u,5487500,4.6,2,1,1,265,189.2857143,1975,HockingStuart,3930000,600,7217,S
u,606000,8,2,1,2,166,138.3333333,2013,McDonald,1765000,490,9264,S
u,630000,1.6,2,1,1,203,126.875,1995,HockingStuart,1715000,630,5825,NS
u,641000,25,3,1,1,197,164.1666667,1997,McGrath,782500,480,9704,S
h,665000,14,4,2,2,576,274.2857143,1976,Barry Plant,600000,373,2878,S
