Suburb,Address,Rooms,Type,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Price_per_sqm
Port Melbourne,120/1 Graham St,3,u,PI,Marshall,3/06/2017,-1.12801786971003,3207.0,3.0,2.0,2.0,-1.3816686927004975,0.2890356868631244,2000.0,Melbourne City Council,-37.8429,144.94487,Southern Metropolitan,8648.0,9126.984126984127
Port Melbourne,409/216 Rouse St,2,u,SP,Cayzer,3/06/2017,-1.12801786971003,3207.0,2.0,2.0,1.0,3.1400704747003574,-0.5140874445104091,2010.0,Melbourne City Council,-37.84096,144.93791,Southern Metropolitan,8648.0,8209.876543209877
Prahran,37 Charles St,3,h,VB,Jellis,3/06/2017,-0.9674252224491019,3181.0,3.0,2.0,0.0,-0.9362528100421253,-0.09021690295215529,1880.0,Stonnington City Council,-37.84957,144.9889,Southern Metropolitan,7717.0,10144.927536231884
Preston,1 Bellarine St,5,h,PI,hockingstuart,3/06/2017,-0.41265062282044074,3072.0,5.0,2.0,2.0,0.33241449711585896,0.4972527949970035,1925.0,Darebin City Council,-37.73472,144.99658,Northern Metropolitan,14577.0,6451.612903225807
Preston,121 Murray Rd,4,h,PI,Love,3/06/2017,-0.41265062282044074,3072.0,4.0,1.0,2.0,0.2771214909927507,2.899185863827108,1965.0,Darebin City Council,-37.73935,145.01517,Northern Metropolitan,14577.0,1537.037037037037
Preston,145 Murray Rd,3,h,S,Love,3/06/2017,-0.41265062282044074,3072.0,3.0,1.0,2.0,0.062093133847329604,-0.26125238463355593,1930.0,Darebin City Council,-37.73912,145.01298,Northern Metropolitan,14577.0,7660.869565217391
Preston,202 Raglan St,3,h,S,McGrath,3/06/2017,-0.41265062282044074,3072.0,3.0,1.0,2.0,-0.30959874064689824,-0.22407075818107752,1940.0,Darebin City Council,-37.74946,145.00875,Northern Metropolitan,14577.0,7875.0
Preston,8 Scotia St,3,h,S,Nelson,3/06/2017,-0.41265062282044074,3072.0,3.0,2.0,2.0,0.2003256491551003,-0.17945280643810346,1920.0,Darebin City Council,-37.74794,144.99111,Northern Metropolitan,14577.0,9603.174603174602
Preston,3/26 Tyler St,2,u,PI,Nelson,3/06/2017,-0.41265062282044074,3072.0,2.0,1.0,1.0,-0.8809598039190171,0.1403091810532108,1970.0,Darebin City Council,-37.73311,145.03552,Northern Metropolitan,14577.0,2751.4792899408285
Preston,42 Tyler St,3,h,S,Barry,3/06/2017,-0.41265062282044074,3072.0,3.0,1.0,2.0,0.4307131746680515,-0.41741521573396523,1950.0,Darebin City Council,-37.73314,145.03437,Northern Metropolitan,14577.0,7712.765957446809
Preston,39 William St,3,h,S,Nelson,3/06/2017,-0.41265062282044074,3072.0,3.0,1.0,1.0,-0.005487206969802732,-0.3504882881195041,1930.0,Darebin City Council,-37.73443,145.00201,Northern Metropolitan,14577.0,9441.747572815533
Preston,26A Young St,3,h,S,Nelson,3/06/2017,-0.41265062282044074,3072.0,3.0,1.0,1.0,-0.5737764365684156,-0.2017617823095905,2000.0,Darebin City Council,-37.74739,145.00934,Northern Metropolitan,14577.0,7764.227642276423
Princes Hill,109 McIlwraith St,3,h,PI,Nelson,3/06/2017,-1.12801786971003,3054.0,3.0,1.0,0.0,-0.7550146233052705,0.32621731331560283,1910.0,Yarra City Council,-37.78251,144.96817,Northern Metropolitan,1008.0,9793.814432989691
Reservoir,2/33 Oconnor St,2,t,S,Harcourts,3/06/2017,0.11292531366986967,3073.0,2.0,1.0,1.0,-1.3816686927004975,-0.41741521573396523,2009.0,Darebin City Council,-37.7106,145.00177,Northern Metropolitan,21650.0,5542.553191489362
Reservoir,76 Powell St,3,h,SP,hockingstuart,3/06/2017,0.11292531366986967,3073.0,3.0,1.0,1.0,-0.3833227488110426,-0.25381605934306023,1930.0,Darebin City Council,-37.72589,144.99681,Northern Metropolitan,21650.0,7393.9655172413795
Reservoir,2/4 Pratt St,3,t,S,Barry,3/06/2017,0.11292531366986967,3073.0,3.0,2.0,2.0,-0.8901753049395351,-0.07534425237116392,2010.0,Darebin City Council,-37.71064,145.01067,Northern Metropolitan,21650.0,4589.285714285715
Richmond,5/202 Lennox St,2,u,S,Biggin,3/06/2017,-1.2886105169709583,3121.0,2.0,1.0,1.0,-0.13143238758354936,-0.6256323238678443,1960.0,Yarra City Council,-37.82046,144.99398,Northern Metropolitan,14949.0,8712.121212121212
Ringwood East,8 Marwarra St,4,h,S,Fletchers,3/06/2017,1.470663149603172,3135.0,4.0,1.0,2.0,0.6733880348750266,0.21467243395816762,1965.0,Maroondah City Council,-37.81656,145.24247,Eastern Metropolitan,4407.0,5083.7988826815645
Ringwood East,6 Victoria St,4,h,S,Real,3/06/2017,1.470663149603172,3135.0,4.0,1.0,1.0,1.1771687573300131,0.006455325824288564,1960.0,Maroondah City Council,-37.81186,145.25419,Eastern Metropolitan,4407.0,7947.019867549669
Roxburgh Park,12 Simmonds Pl,3,h,S,Ray,3/06/2017,1.368467828618945,3064.0,3.0,2.0,2.0,-0.5983511059564637,-0.06790792708066824,1996.0,Hume City Council,-37.63382,144.92774,Northern Metropolitan,5833.0,3014.1843971631206
Sandringham,131 Bay Rd,4,t,S,Hodges,3/06/2017,0.5801039238834789,3191.0,4.0,2.0,2.0,0.47371884609713566,0.11800020518172377,1940.0,Bayside City Council,-37.95326,145.01779,Southern Metropolitan,4497.0,13855.421686746988
Sandringham,34 Brighton St,3,h,SP,Buxton,3/06/2017,0.5801039238834789,3191.0,3.0,2.0,0.0,-0.1590788906451035,-0.0009809994662071163,1920.0,Bayside City Council,-37.94785,145.01467,Southern Metropolitan,4497.0,11400.0
Sandringham,5 Tennyson St,4,t,S,McGrath,3/06/2017,0.5801039238834789,3191.0,4.0,2.0,2.0,-0.21130006309470575,0.6311066502259257,2000.0,Bayside City Council,-37.95372,145.00608,Southern Metropolitan,4497.0,9451.063829787234
Seabrook,21 Catherine Rd,3,h,SP,LJ,3/06/2017,0.6239019185910049,3028.0,3.0,1.0,2.0,0.24947498793119655,-0.3876699145719825,1985.0,Hobsons Bay City Council,-37.87793,144.75626,Western Metropolitan,1793.0,5255.102040816327
Seaford,43 Galway St,3,h,S,Harcourts,3/06/2017,3.5291689008568876,3198.0,3.0,1.0,2.0,0.6088795277314003,-0.4025425651529739,1960.0,Frankston City Council,-38.11014,145.14336,South-Eastern Metropolitan,8077.0,5625.0
Seaholme,26 Sussex St,3,h,S,Sweeney,3/06/2017,-0.03306800202188323,3018.0,3.0,2.0,6.0,0.6549570328339905,-0.16606742091521123,1970.0,Hobsons Bay City Council,-37.8642,144.84257,Western Metropolitan,852.0,10641.627543035995
Seddon,17 Tennyson St,3,h,SP,Biggin,3/06/2017,-0.8944285646032254,3011.0,3.0,1.0,0.0,-0.7734456253463066,-0.19432545701909482,1910.0,Maribyrnong City Council,-37.80779,144.88887,Western Metropolitan,2417.0,9516.129032258064
South Kingsville,76 Saltley St,3,h,S,McGrath,3/06/2017,-0.7338359173422971,3015.0,3.0,2.0,2.0,-0.3556762457494885,-0.1571438305666164,2003.0,Hobsons Bay City Council,-37.83137,144.86731,Western Metropolitan,984.0,6124.031007751938
South Melbourne,1211/50 Albert Rd,2,u,VB,Greg,3/06/2017,-1.3616071748168346,3205.0,2.0,1.0,1.0,3.674569533890404,-0.7297408779347838,2012.0,Port Phillip City Council,-37.83406,144.97131,Southern Metropolitan,5943.0,10192.307692307691
South Morang,7 Alexis Cl,4,h,S,Harcourts,3/06/2017,1.3538684970497694,3752.0,4.0,3.0,2.0,0.5351555195672559,1.9324635760626696,2005.0,Whittlesea City Council,-37.63485,145.07272,Northern Metropolitan,7969.0,2231.7073170731705
South Morang,18 Grange Dr,3,h,S,Harcourts,3/06/2017,1.3538684970497694,3752.0,3.0,2.0,4.0,0.12967347466446194,0.07338225343874968,2007.0,Whittlesea City Council,-37.64215,145.08584,Northern Metropolitan,7969.0,4025.0
South Morang,141 Hawkstowe Pde,5,h,S,Ray,3/06/2017,1.3538684970497694,3752.0,5.0,5.0,3.0,0.7686148787537131,0.8913780353932745,2010.0,Whittlesea City Council,-37.6236,145.10629,Northern Metropolitan,7969.0,3351.8518518518517
South Yarra,104/2 Cromwell Rd,2,u,SP,Abercromby's,3/06/2017,-1.2448125222634325,3141.0,2.0,2.0,1.0,-1.3816686927004975,-0.5735780468343745,2014.0,Melbourne City Council,-37.84712,144.99967,Southern Metropolitan,14887.0,10958.90410958904
South Yarra,78 Hope St,2,h,S,Castran,3/06/2017,-1.2448125222634325,3141.0,2.0,2.0,1.0,-0.8072357957548727,-0.1273985294046337,1890.0,Melbourne City Council,-37.83554,144.97956,Southern Metropolitan,14887.0,16616.541353383458
South Yarra,4 Palfreyman St,3,h,SP,Kay,3/06/2017,-1.2448125222634325,3141.0,3.0,1.0,1.0,-0.9638993131036795,-0.13483485469512937,1993.0,Melbourne City Council,-37.84497,144.99781,Southern Metropolitan,14887.0,10606.060606060606
South Yarra,7/215 Williams Rd,2,u,SP,Gary,3/06/2017,-1.2448125222634325,3141.0,0.0,1.0,1.0,-1.3816686927004975,-0.6479412997393313,1970.0,Melbourne City Council,-37.84468,145.00368,Southern Metropolitan,14887.0,8492.063492063493
Southbank,512/22 Dorcas St,1,u,S,MICM,3/06/2017,-1.5367991536469383,3006.0,1.0,1.0,1.0,-1.1881431712696187,-0.7371772032252795,2010.0,Melbourne City Council,-37.83014,144.96967,Southern Metropolitan,8400.0,8274.509803921568
Strathmore,77 Hillsyde Pde,2,h,S,Considine,3/06/2017,-0.44184928595879147,3041.0,2.0,2.0,1.0,-0.7273681202437163,-0.22407075818107752,1990.0,Moonee Valley City Council,-37.73519,144.92374,Western Metropolitan,3284.0,6583.333333333333
Sunbury,1 Heysen Dr,3,h,SP,Brad,3/06/2017,2.988993632797402,3429.0,3.0,2.0,2.0,0.4614315114031116,-0.07534425237116392,1980.0,Hume City Council,-37.57686,144.71023,Western Metropolitan,14092.0,2928.5714285714284
Surrey Hills,5/19 Elm St,2,u,VB,HAR,3/06/2017,-0.14986265457528566,3127.0,2.0,1.0,2.0,-0.7888047937138367,-0.5215237698009048,1970.0,Boroondara City Council,-37.83275,145.1055,Southern Metropolitan,5457.0,9250.0
Taylors Hill,16 Kirribilli Bvd,3,h,PI,Barry,3/06/2017,0.9888852078203871,3037.0,3.0,2.0,2.0,0.6641725338545086,0.601361349063943,2005.0,Melton City Council,-37.71594,144.7415,Western Metropolitan,4242.0,2943.722943722944
Templestowe,53 Milne St,3,h,S,Jellis,3/06/2017,0.6239019185910049,3106.0,3.0,2.0,2.0,1.1034447491658688,0.28159936157262877,1975.0,Manningham City Council,-37.75289,145.12826,Eastern Metropolitan,6202.0,7180.851063829788
Templestowe Lower,1/285 Thompsons Rd,4,t,S,Jellis,3/06/2017,0.1713226399465709,3107.0,4.0,3.0,2.0,-0.3618199130965005,0.35596261447758554,2013.0,Manningham City Council,-37.76577,145.10729,Eastern Metropolitan,5420.0,5101.010101010101
Thomastown,167 Victoria Dr,3,h,S,Harcourts,3/06/2017,0.5947032554526543,3074.0,3.0,2.0,2.0,0.2924806593602808,0.013891651114784244,1983.0,Whittlesea City Council,-37.68403,144.99246,Northern Metropolitan,7955.0,4868.421052631579
Thornbury,6/10 Dundas St,2,u,S,Woodards,3/06/2017,-0.6170412647888949,3071.0,2.0,1.0,1.0,-1.3816686927004975,-0.6330686491583399,1970.0,Darebin City Council,-37.75257,145.00279,Northern Metropolitan,8870.0,7584.615384615385
Thornbury,53 Keon St,4,h,S,Jellis,3/06/2017,-0.6170412647888949,3071.0,4.0,1.0,2.0,0.13888897568498,-0.22407075818107752,1925.0,Darebin City Council,-37.75231,144.99023,Northern Metropolitan,8870.0,13550.0
Toorak,1/36 Grange Rd,1,u,PI,Williams,3/06/2017,-1.0404218802949783,3142.0,1.0,1.0,1.0,-1.3816686927004975,-0.6405049744488357,1965.0,Stonnington City Council,-37.83732,145.01164,Southern Metropolitan,7217.0,8593.75
Toorak,2/641 Toorak Rd,2,u,S,hockingstuart,3/06/2017,-1.0404218802949783,3142.0,2.0,1.0,1.0,0.8085487165092914,-0.6702502756108184,1975.0,Stonnington City Council,-37.84301,145.02641,Southern Metropolitan,7217.0,11366.666666666666
Vermont,2/557 Canterbury Rd,4,t,S,Harcourts,3/06/2017,0.8720905552669846,3133.0,4.0,2.0,2.0,-1.3816686927004975,0.42288954209204666,2008.0,Maroondah City Council,-37.83368,145.20409,Eastern Metropolitan,4181.0,4710.144927536232
Vermont,2/660 Canterbury Rd,3,t,SP,iProperty,3/06/2017,0.8720905552669846,3133.0,3.0,2.0,2.0,-0.5307707651393314,-0.18688913172859914,2016.0,Maroondah City Council,-37.83581,145.19802,Eastern Metropolitan,4181.0,6560.0
Watsonia North,2/32 Sellars St,3,h,SP,Barry,3/06/2017,0.47790860289925197,3087.0,3.0,2.0,1.0,-0.6044947733034758,-0.25381605934306023,2005.0,Banyule City Council,-37.7004,145.09033,Northern Metropolitan,1442.0,5646.551724137931
Werribee,91 Market Rd,3,h,SP,Triwest,3/06/2017,0.5071072660376025,3030.0,3.0,1.0,0.0,0.7686148787537131,0.006455325824288564,1950.0,Wyndham City Council,-37.89363,144.65693,Western Metropolitan,16166.0,3125.8278145695363
Werribee,1/4 Pepino Ct,3,h,S,hockingstuart,3/06/2017,0.5071072660376025,3030.0,3.0,2.0,1.0,-0.5584172682008856,-0.09765322824265096,2008.0,Wyndham City Council,-37.89347,144.66679,Western Metropolitan,16166.0,3408.7591240875913
Werribee,10 Wallara Rd,3,h,S,Hayeswinckle,3/06/2017,0.5071072660376025,3030.0,3.0,1.0,2.0,0.24640315425769052,-0.30587033637653,1987.0,Wyndham City Council,-37.90111,144.63302,Western Metropolitan,16166.0,3577.9816513761466
West Footscray,6 Argyle St,3,h,PI,Village,3/06/2017,-0.7046372542039465,3012.0,3.0,2.0,1.0,-0.3311015763614404,-0.2017617823095905,1920.0,Maribyrnong City Council,-37.79369,144.87511,Western Metropolitan,5058.0,9390.243902439024
West Footscray,22 Hope St,3,h,S,Biggin,3/06/2017,-0.7046372542039465,3012.0,3.0,2.0,3.0,-0.21437189676821178,-0.32520478213181875,1945.0,Maribyrnong City Council,-37.79194,144.87144,Western Metropolitan,5058.0,10338.345864661653
Westmeadows,285 Mickleham Rd,3,h,SP,Barry,3/06/2017,0.7698952342827577,3049.0,3.0,1.0,2.0,0.25254682160470254,-0.20919810760008617,1975.0,Hume City Council,-37.67949,144.88349,Northern Metropolitan,2474.0,4426.229508196721
Wheelers Hill,87 Chancellor Dr,4,h,S,Harcourts,3/06/2017,0.7990938974211083,3150.0,4.0,2.0,3.0,1.0757982461043147,0.09569122931023673,1968.0,Monash City Council,-37.92024,145.18049,South-Eastern Metropolitan,7392.0,7184.049079754601
Williamstown,10 Mullins Ct,4,h,S,hockingstuart,3/06/2017,-0.6462399279272455,3016.0,4.0,2.0,1.0,-0.005487206969802732,1.1962673723035975,1998.0,Hobsons Bay City Council,-37.86409,144.88224,Western Metropolitan,6380.0,6109.324758842444
Yallambie,8 MacAlister Bvd,5,h,S,Barry,3/06/2017,0.21512063465409662,3085.0,5.0,3.0,2.0,0.5136526838527139,1.2260126734655803,2012.0,Banyule City Council,-37.71992,145.0988,Northern Metropolitan,1369.0,5301.587301587301
Yarraville,89 Ballarat St,2,h,S,Jas,3/06/2017,-0.7192365857731219,3013.0,2.0,1.0,0.0,-0.9208936416745953,-0.5289600950914004,1900.0,Maribyrnong City Council,-37.81956,144.89054,Western Metropolitan,6543.0,12025.316455696202
Abbotsford,5/29 Church St,2,u,S,hockingstuart,17/06/2017,-1.2010145275559065,3067.0,2.0,1.0,1.0,0.4645033450766176,-0.6405049744488357,1970.0,Yarra City Council,-37.80915,145.00066,Northern Metropolitan,4019.0,7500.0
Abbotsford,14/205 Gipps St,2,u,SP,Jellis,17/06/2017,-1.2010145275559065,3067.0,2.0,1.0,1.0,5.926223616570313,-0.6033233479963572,2013.0,Yarra City Council,-37.80554,144.99612,Northern Metropolitan,4019.0,10869.565217391304
Airport West,18A Hart St,3,t,S,Brad,17/06/2017,-0.12066399143693493,3042.0,3.0,1.0,2.0,-0.6382849437120419,-0.19432545701909482,2010.0,Moonee Valley City Council,-37.72893,144.88859,Western Metropolitan,3464.0,5887.096774193548
Albion,3 Merlow St,4,h,S,Bells,17/06/2017,-0.10606465986775969,3020.0,4.0,2.0,1.0,0.47371884609713566,-0.17201648114760776,1950.0,Brimbank City Council,-37.77967,144.81275,Western Metropolitan,2185.0,6456.692913385827
Altona,2/10 McAlpine Ct,3,u,S,Sweeney,17/06/2017,-0.03306800202188323,3018.0,3.0,2.0,1.0,-0.5092679294247893,-0.4620331674769393,1988.0,Hobsons Bay City Council,-37.86066,144.82013,Western Metropolitan,5301.0,7613.636363636364
Altona,1/20 Mulga St,3,t,S,Williams,17/06/2017,-0.03306800202188323,3018.0,3.0,2.0,2.0,-0.7673019579992946,-0.0827805776616596,2007.0,Hobsons Bay City Council,-37.86837,144.81502,Western Metropolitan,5301.0,5503.597122302158
Altona North,242 Mason St,3,h,S,hockingstuart,17/06/2017,-0.26665730712868785,3025.0,3.0,1.0,4.0,0.33548633078936496,3.0479123696370216,1950.0,Hobsons Bay City Council,-37.8399,144.86228,Western Metropolitan,5132.0,1553.5714285714287
Armadale,504 Orrong Rd,4,h,VB,Kay,17/06/2017,-0.7192365857731219,3143.0,4.0,4.0,2.0,1.2201744287590974,1.0029229147507097,1935.0,Stonnington City Council,-37.85938,145.01087,Southern Metropolitan,4836.0,11228.070175438597
Ascot Vale,33 Fenton St,4,h,SP,Rendina,17/06/2017,-1.0112232171566278,3032.0,4.0,2.0,1.0,-0.2758085702383321,0.7352152042928652,1910.0,Moonee Valley City Council,-37.77459,144.92993,Western Metropolitan,6567.0,7028.112449799197
Ashwood,47 Ashwood Dr,4,h,S,Jellis,17/06/2017,-0.14986265457528566,3147.0,4.0,3.0,3.0,0.8484825542648695,0.32621731331560283,1958.0,Monash City Council,-37.85842,145.10288,Southern Metropolitan,2894.0,8659.79381443299
Ashwood,2/7 Murra Ct,3,h,S,Purplebricks,17/06/2017,-0.14986265457528566,3147.0,3.0,2.0,2.0,-0.5215552641188134,-0.26125238463355593,1990.0,Monash City Council,-37.87105,145.10198,Southern Metropolitan,2894.0,7478.260869565217
Avondale Heights,24 Doyle St,3,h,SP,Moonee,17/06/2017,-0.2520579755595126,3034.0,3.0,1.0,1.0,0.4153540063005214,-0.8933400343256888,1965.0,Moonee Valley City Council,-37.75986,144.85886,Western Metropolitan,4502.0,25000.0
Balwyn,152 Balwyn Rd,3,h,S,Ray,17/06/2017,-0.4856472806663172,3103.0,3.0,2.0,2.0,0.928350229776026,0.95086863771724,1938.0,Boroondara City Council,-37.80648,145.08274,Southern Metropolitan,5682.0,8561.15107913669
Balwyn,17 Birdwood St,1,h,PI,hockingstuart,17/06/2017,-0.4856472806663172,3103.0,1.0,1.0,1.0,0.7010345379365808,1.136776769979632,2016.0,Boroondara City Council,-37.80292,145.06424,Southern Metropolitan,5682.0,6930.693069306931
Balwyn,14 Iramoo St,4,h,PI,RT,17/06/2017,-0.4856472806663172,3103.0,4.0,4.0,2.0,0.5013653491586898,1.4119208057279722,2009.0,Boroondara City Council,-37.81167,145.08595,Southern Metropolitan,5682.0,8970.588235294117
Balwyn North,1A Abassia St,3,t,S,RT,17/06/2017,-0.2228593124211621,3104.0,3.0,2.0,2.0,-0.4846932600367411,0.22954508453915898,2010.0,Boroondara City Council,-37.80259,145.09878,Southern Metropolitan,7809.0,8602.209944751381
Balwyn North,7 Lemon Rd,4,h,S,Jellis,17/06/2017,-0.2228593124211621,3104.0,4.0,1.0,1.0,2.1140780277493483,0.013891651114784244,1950.0,Boroondara City Council,-37.79284,145.10082,Southern Metropolitan,7809.0,13486.842105263158
Bayswater,1/20 Church St,2,u,S,Schroeder,17/06/2017,1.7480504494175022,3153.0,2.0,1.0,1.0,-0.0976422171749832,-0.5512690709628875,1970.0,Knox City Council,-37.83777,145.26345,Eastern Metropolitan,5030.0,6842.105263157895
Bayswater,95 Orange Gr,4,h,SP,Biggin,17/06/2017,1.7480504494175022,3153.0,4.0,1.0,10.0,1.6686621450909758,-0.16458015585711208,1966.0,Knox City Council,-37.84688,145.25632,Eastern Metropolitan,5030.0,7226.5625
Bayswater North,12 Baker Rd,3,h,S,Ray,17/06/2017,1.7480504494175022,3153.0,3.0,2.0,0.0,0.4184258399740274,-0.26125238463355593,1999.0,Maroondah City Council,-37.82273,145.27323,Eastern Metropolitan,3598.0,5356.521739130435
Bentleigh,14 Beths St,4,h,VB,hockingstuart,17/06/2017,0.025329324254817983,3204.0,4.0,4.0,2.0,0.6856753695690507,0.04363695227676697,1935.0,Glen Eira City Council,-37.91888,145.04775,Southern Metropolitan,6795.0,17307.69230769231
Bentleigh East,26 May St,3,h,PI,Buxton,17/06/2017,0.375713281915025,3165.0,3.0,1.0,3.0,0.40306667160649734,-0.16458015585711208,1940.0,Glen Eira City Council,-37.9178,145.05414,Southern Metropolitan,10969.0,11914.0625
Bentleigh East,52 Paloma St,4,h,PI,hockingstuart,17/06/2017,0.375713281915025,3165.0,4.0,2.0,2.0,0.3569891665039071,0.3039083374441158,1950.0,Glen Eira City Council,-37.91503,145.07997,Southern Metropolitan,10969.0,6963.350785340314
Berwick,59 Bemersyde Dr,4,h,S,C21,17/06/2017,3.4999702377185375,3806.0,4.0,2.0,2.0,0.34777366548338906,0.13294721901562,1995.0,Casey City Council,-38.05379,145.34803,Eastern Victoria,17093.0,3621.8082257008514
Black Rock,6/56 Red Bluff St,2,u,S,Hodges,17/06/2017,0.8866898868361602,3193.0,2.0,1.0,1.0,-1.3816686927004975,-0.4620331674769393,1970.0,Bayside City Council,-37.96341,145.01735,Southern Metropolitan,2866.0,9988.636363636364
Blackburn North,1 Diana Dr,4,h,SP,Noel,17/06/2017,0.3173159556383238,3130.0,4.0,2.0,1.0,1.0665827450837966,0.10312755460073242,1960.0,Whitehorse City Council,-37.80755,145.1638,Eastern Metropolitan,2867.0,7804.878048780488
Briar Hill,1A Campbell Rd,2,h,S,Barry,17/06/2017,0.7114979080060568,3088.0,2.0,1.0,1.0,0.45528784405609957,-0.29843401108603435,1985.0,Banyule City Council,-37.70681,145.11731,Eastern Metropolitan,1390.0,6459.090909090909
Brighton East,17 Florence St,4,h,SP,Nick,17/06/2017,-0.13526332300611016,3187.0,4.0,3.0,2.0,0.48600618079115976,1.1604986476563133,2000.0,Bayside City Council,-37.91777,145.01798,Southern Metropolitan,6938.0,6858.486560632287
Brighton East,35 Studley Rd,4,t,PI,Buxton,17/06/2017,-0.13526332300611016,3187.0,4.0,2.0,2.0,-0.3802509151375366,2.7190780652913027,1970.0,Bayside City Council,-37.92875,145.0248,Southern Metropolitan,6938.0,3140.874016053356
Broadmeadows,3/11 Martell St,2,u,S,Barry,17/06/2017,0.4049119450533755,3047.0,2.0,1.0,1.0,-0.856385134530969,-0.44716051689594793,2008.0,Hume City Council,-37.68489,144.9212,Northern Metropolitan,4294.0,3444.4444444444443
Brunswick,6/116 Albert St,2,u,SP,Jellis,17/06/2017,-0.87982923303405,3056.0,2.0,1.0,0.0,-1.3816686927004975,-0.6405049744488357,2009.0,Moreland City Council,-37.77002,144.97154,Northern Metropolitan,11918.0,7968.75
Brunswick,176 Barkly St,3,h,SP,Raine,17/06/2017,-0.87982923303405,3056.0,3.0,1.0,4.0,0.08973963690888374,0.23698140982965465,1925.0,Moreland City Council,-37.77694,144.96669,Northern Metropolitan,11918.0,10576.923076923076
Brunswick,73 Mitchell St,2,h,VB,Woodards,17/06/2017,-0.87982923303405,3056.0,2.0,1.0,0.0,-0.9577556457566675,-0.5363964203818962,1910.0,Moreland City Council,-37.75908,144.96969,Northern Metropolitan,11918.0,11410.25641025641
