Listing ID,Address,Suburb,Postcode,PropType,Price,Status,CBD Distance,Bedroom,Bathroom,Car-Garage,Landsize,Building Area,Built Year,RE Agency
REA26725,1/30 Williams Rd,Prahran,3181,u,1705250,S,4.6,1,1,1,198,123.75,1981,HockingStuart
REA5246,6 Hedderwick St,Balwyn North,3104,h,2150625,SP,9.2,4,2,2,584,417.1428571,1981,Marshall White
REA31776,1/8 Ancona Ct,Point Cook,3030,t,411000,S,14.7,1,1,1,380,316.6666667,2005,LJ
REA29872,22 Serpens Ct,Roxburgh Park,3064,h,531000,S,20.6,3,2,1,510,212.5,2000,Raine
REA31795,241 Shaws Rd,Werribee,3030,h,571750,SP,14.7,3,1,2,600,375,1986,Benlor
REA18367,12 Achilles St,Heidelberg West,3081,h,575500,S,8.8,3,1,1,436,363.3333333,1994,Miles
REA28473,10 Brooke Ct,Hoppers Crossing,3029,h,595000,SP,18.4,4,2,2,613,322.6315789,1975,Reliance
REA13830,15 Kiama St,Oak Park,3046,t,600000,S,11.5,2,1,1,339,282.5,2013,Nelson Alexander
REA32625,264 Camp Rd,Broadmeadows,3047,h,620000,PI,14,3,2,0,660,314.2857143,1960,YPA
REA33942,29 Protea St,Carrum Downs,3201,h,659500,SP,34.9,3,1,1,416,208,2003,McLennan
REA29142,3/62 Alma Rd,St Kilda,3182,u,663000,S,5,3,2,1,262,187.1428571,1993,HockingStuart
REA2280,6 Rosewall St,Sunshine North,3020,h,665000,S,13.3,3,1,2,738,388.4210526,1981,Stockdale
REA31772,9 Glass Cr,Doreen,3754,h,692875,SP,25.9,4,2,4,700,333.3333333,2007,Hamilton
REA34600,64 Newbury Bvd,Craigieburn,3064,h,700000,S,20.6,4,2,2,502,334.6666667,2010,Ray White
REA18058,1 Bardia St,Heidelberg West,3081,h,726500,S,8.8,3,1,0,593,370.625,1950,William
REA23303,42 Langmore Dr,Hillside,3037,h,760000,S,18,3,3,1,706,588.3333333,2019,Barry Plant
REA29788,14 MacKenzie St,Reservoir,3073,h,780000,PI,12,3,1,1,767,333.4782609,1960,Barry Plant
REA32540,44 Main St,Thomastown,3074,h,794000,S,15.3,3,1,2,570,300,1984.5,Ray White
REA11138,10 Stockade Av,Coburg,3058,t,810000,S,7.8,3,3,1,408,291.4285714,2014,JMRE
REA15696,7 Endsleigh Av,Bundoora,3083,h,811000,S,12.1,3,1,1,389,204.7368421,2010,Buckingham
REA16524,15 Randell Ct,Mill Park,3082,h,865000,S,17.9,4,2,2,612,408,2013,Ray White
REA25894,2/30 Kirwana Gr,Montmorency,3094,h,910000,S,16.2,3,2,2,637,318.5,2003,Barry Plant
REA12111,16 Drew St,Keilor East,3033,h,935000,S,12.8,3,1,2,662,509.2307692,2005,Nelson Alexander
REA13950,33 Kennedy St,Glenroy,3046,h,1158000,S,13,3,1,1,760,447.0588235,1996,YPA
REA15479,19 Davey Rd,Montmorency,3094,h,1160000,S,16.2,3,2,1,495,260.5263158,2005,Ray White
REA24444,301/44 Bedford St,Collingwood,3066,u,1191125,VB,2,2,1,1,263,164.375,1989,Jellis Craig
REA31923,124 Cecil St,Williamstown,3016,h,1245000,SP,6.8,3,2,2,471,188.4,1990,Williams
REA7397,7 Wallace St,Bentleigh East,3165,h,1355000,S,13.9,3,1,1,451,180.4,1994,Buxton
REA7040,14 Scarborough Dr,Heidelberg,3084,h,1362000,S,10.6,4,2,2,635,264.5833333,1987,Miles
REA7529,44 Vasey St,Bentleigh East,3165,h,1385000,SP,13.9,3,1,2,750,340.9090909,2006,Ray White
REA20887,40 Saxonwood Dr,Doncaster East,3109,h,1408000,S,14.3,3,1,2,656,410,1988,Jellis Craig
REA20684,8/17 Redan St,St Kilda,3182,u,1440375,SP,5,3,1,1,194,161.6666667,1995,Buxton
REA29398,4a Dalgety St,St Kilda,3182,u,1440375,S,5,2,1,2,256,160,2006,HockingStuart
REA10380,25 Hardy St,Brunswick,3056,h,1500000,VB,5.2,4,3,1,441,200.4545455,1997,Nelson Alexander
REA31243,8 Wallace Av,Murrumbeena,3163,h,1550000,VB,10.1,3,1,1,428,171.2,1996,Woodards
REA9965,81 Talbot Cr,Kooyong,3144,t,1706000,S,6.2,3,1,2,316,225.7142857,2018,Abercromby's
REA32423,29 The Corso,Parkdale,3195,h,1850000,S,21.5,3,2,2,617,268.2608696,1990,Buxton
REA17171,11 Cloris Av,Beaumaris,3193,h,1940000,PN,17.3,5,4,2,515,214.5833333,1993,Follett
REA10086,23 Clynden Av,Malvern East,3145,h,1946500,S,11.2,1,1,1,399,181.3636364,1986,Fletchers
REA16007,1/2 Oravel Av,Malvern East,3145,h,1946500,S,8.4,2,2,2,402,223.3333333,2006,Jellis Craig
REA28246,25 Otterington Gr,Ivanhoe East,3079,h,2365000,S,7.8,2,1,1,480,252.6315789,1990,Miles
REA15880,5 Annadale St,Kew,3101,h,2652875,S,5.4,4,4,2,451,375.8333333,2013,Marshall White
REA2195,122 Victoria Rd,Hawthorn East,3123,h,2775000,PI,7.5,2,1,2,503,251.5,1974,Marshall White
REA11218,210/279 Wellington Pde S,East Melbourne,3002,u,3206875,SP,1.5,1,1,1,277,230.8333333,2013,Cain Real Estate
REA2692,116/55 Hopkins St,Footscray,3011,u,395000,SP,6.4,2,1,1,198,123.75,2002,Greg
REA3696,310/330 Lygon St,Brunswick East,3057,u,445000,S,4.5,2,1,1,224,140,2019,Jellis Craig
REA19218,1 Windsor Av,Wyndham Vale,3024,h,536250,SN,27.2,3,1,4,653,310.952381,2000.5,Barry Plant
REA32059,26 Vassar Ct,Truganina,3029,h,557500,S,18.4,3,2,2,560,243.4782609,2006,Ray White
REA26284,14 Esla Dr,Roxburgh Park,3064,h,627375,W,20.6,4,2,4,608,276.3636364,2000,First National
REA27109,12 Santos Ct,Keilor Downs,3038,h,671000,S,15.5,3,2,2,515,321.875,1988.5,Prof.
REA13817,69 Duke St,Sunshine,3020,h,710000,S,12.6,3,1,0,483,284.1176471,2000,Village
REA35481,9/7 Kooyong Rd,Caulfield North,3161,u,715000,S,7.8,2,2,1,244,152.5,2004,Gary
REA17266,2 Glover Ct,Taylors Lakes,3038,h,716000,S,15.5,4,2,2,684,360,1994.5,Barry Plant
REA19291,1/6 Union St,Templestowe Lower,3107,t,731000,S,12.4,2,1,1,338,211.25,2005,Jellis Craig
REA33308,27 Cooinda Wy,Point Cook,3030,h,740000,S,14.7,4,2,2,518,225.2173913,2010,HockingStuart
REA21566,4/14 Glendale Av,Templestowe,3106,t,790000,PI,15.5,3,2,1,353,220.625,2002,Barry Plant
REA16102,19 Tassell St,Hadfield,3046,h,829500,PI,11.2,3,2,2,607,275.9090909,1950,Barry Plant
REA8033,2 Edward Av,Altona North,3025,h,883000,S,11.1,3,1,2,370,231.25,1992,HockingStuart
REA1235,22 Ross St,Elsternwick,3185,h,895000,S,8.5,2,1,2,471,362.3076923,2014,Owen
REA24145,37 Cornwall Pl,Maribyrnong,3032,h,999000,S,4.3,2,2,2,485,230.952381,2010,Biggin
REA5366,60 Ross St,Northcote,3070,h,1121000,S,5.5,3,1,0,421,263.125,1984,Ray White
REA17646,11 Carlton St,McKinnon,3204,h,1172500,S,11.4,2,2,2,387,227.6470588,1992,Buxton
REA11239,37 Cakebread Mw,Kensington,3031,h,1200000,S,4.2,3,3,2,718,422.3529412,2013,Nelson Alexander
REA3177,15 Caroline Dr,Templestowe Lower,3107,h,1397250,PI,13.8,4,2,2,723,556.1538462,1986,Barry Plant
REA33643,510 Heidelberg Rd,Alphington,3078,h,1480000,SP,5.7,4,1,2,574,382.6666667,1996,Jellis Craig
REA25499,30 Canova Dr,Glen Waverley,3150,h,1543000,S,16.7,4,2,2,689,328.0952381,1989.5,Jellis Craig
REA21651,207/1005 Mt Alexander Rd,Essendon,3040,u,1715000,PI,7.5,2,2,1,192,137.1428571,2014,Barry Plant
REA6432,17 Cole Av,Glen Iris,3146,h,2100000,S,9.2,3,1,2,500,263.1578947,1988,Marshall White
REA5734,40 Stephens St,Balwyn North,3104,h,2150000,PI,9.2,4,2,2,730,347.6190476,2008,Noel Jones
REA6579,11a Nicholson St,South Yarra,3141,h,2262375,SS,3.3,3,2,2,544,453.3333333,2010,Abercromby's
REA4664,13 Clarence St,Malvern East,3145,h,2490000,S,11.2,3,2,2,640,304.7619048,2020,Marshall White
REA20408,37 Irymple Av,Kew East,3102,h,2603750,S,7.3,3,2,5,695,347.5,1949,Marshall White
REA11228,1 McArthur St,Malvern,3144,h,2659000,S,7.4,4,2,2,657,386.4705882,1998,Jellis Craig
REA12891,18 Fraser St,Middle Park,3206,h,2694750,SP,4.1,4,2,1,654,363.3333333,2012,Marshall White
REA9966,1/5 Cherry Rd,Balwyn,3103,u,2740125,S,9.7,2,1,1,134,111.6666667,1972,HockingStuart
REA21068,88 The Esplanade,Maribyrnong,3032,h,3400000,SP,4.3,3,1,5,780,433.3333333,1964,Jason
REA2961,11/17 Myamyn St,Armadale,3143,u,3625000,S,6.3,3,2,2,170,141.6666667,1978,Jellis Craig
REA10623,2305/241 Harbour Esp,Docklands,3008,u,360000,VB,1.9,1,1,1,283,235.8333333,2013,RT Edgar
REA8613,909/118 Kavanagh St,Southbank,3006,u,430000,PI,1.2,2,2,0,180,112.5,2014,Dingle
REA32792,11/49 Hyde St,Footscray,3011,u,450000,S,5.1,1,1,1,206,128.75,1995,McGrath
REA1382,6/105 Locksley Rd,Ivanhoe,3079,u,490000,S,7.9,1,1,0,165,137.5,1998,Miles
REA5204,3/30 Edmund St,Clifton Hill,3068,u,495000,S,3.4,2,1,1,257,214.1666667,1986,iTRAK
REA33477,34 Landing Av,Doreen,3754,h,507000,S,25.9,3,1,1,465,202.173913,1997,Ray White
REA13943,4/67 Easey St,Collingwood,3066,u,535000,S,1.6,2,1,1,263,219.1666667,2008,Nelson Alexander
REA30163,1/6 Frawley St,Frankston,3199,u,615000,S,38,2,2,2,195,121.875,1982,O'Brien Real Estate
REA17693,3 Sage Cl,Hillside,3037,h,650500,SP,18,5,2,2,615,410,2007,YPA
REA12154,5/39 Shelley St,Elwood,3184,u,680000,PI,7.7,2,1,1,228,190,2016,HockingStuart
REA7254,2/13 Estella St,Glen Iris,3146,u,690000,S,9.2,2,1,2,166,103.75,2013,O'Donoghues
REA35153,4/110 Brighton Rd,Ripponlea,3185,u,782000,S,7.2,1,1,0,217,135.625,2011,Biggin
REA32606,8 Lola St,Mulgrave,3170,h,825000,SA,18.8,4,3,2,642,401.25,1970,Barry Plant
REA16196,1/12 Laburnum St,Brighton,3186,u,930000,PI,10.5,1,1,1,181,150.8333333,1998,Biggin
REA19573,12/102 Cross St,West Footscray,3012,u,940125,SP,6.4,2,1,1,211,175.8333333,1993,Jason
REA17804,23 Einstein Av,Mulgrave,3170,h,943750,PI,18.8,4,2,2,650,361.1111111,2018,Ray White
REA16317,27A Austin Av,Elwood,3184,h,975000,VB,7.2,1,1,1,407,254.375,1988,Chisholm
REA13520,3 Federation St,Ascot Vale,3032,h,1005000,S,5.9,2,1,1,654,545,1971,Brad
REA13236,8 Jones Ct,Strathmore,3041,h,1021000,S,9.7,3,2,2,371,231.875,2013,Considine
REA31109,3 Wettenhall Rd,Frankston,3199,h,1036000,S,38,4,2,3,371,176.6666667,1980,Ray White
REA28074,6 Cootamundra Dr,Wheelers Hill,3150,h,1078500,S,16.7,3,2,2,439,292.6666667,1980,Century 21
REA3091,40 Ironbark Dr,Templestowe Lower,3107,h,1150000,PI,13.8,4,3,3,496,198.4,1992,Barry Plant
REA12846,4/26 Redfern Rd,Hawthorn East,3123,t,1264000,S,7.5,3,2,2,356,296.6666667,1996,HockingStuart
REA27403,212 Maribyrnong Rd,Moonee Ponds,3039,h,1275000,S,6.2,3,1,2,528,277.8947368,1910,Nelson Alexander
REA6221,1/10 Wilton Gr,Elwood,3184,t,1350000,S,7.7,3,2,2,342,285,1992,HockingStuart
REA7458,15 Albert St,Windsor,3181,h,1511000,SN,5.1,2,1,2,537,282.6315789,1982,HockingStuart
REA24336,28 Milroy St,Brighton East,3187,h,1600000,PI,10.3,4,1,2,703,502.1428571,1995,Buxton
REA26798,132a Ogilvie St,Essendon,3040,h,1750000,S,7.5,4,3,2,531,295,1996,Nelson Alexander
REA11441,2/43 Warner Av,Ashburton,3147,t,1830000,SP,11,3,2,2,398,331.6666667,2004,Marshall White
REA5097,140 Danks St,Albert Park,3206,h,2205500,SP,3.3,2,1,2,459,306,1997,Marshall White
REA26276,12 Stodart St,Camberwell,3124,h,2384875,SP,7.7,5,4,2,714,340,1928,Marshall White
REA23827,4 The Avenue,Hampton,3188,h,2500000,VB,13.8,4,2,4,683,569.1666667,1980,Marshall White
REA14143,93 Stanhope St,Malvern,3144,h,2659000,PI,7.4,3,2,2,536,282.1052632,1988,Marshall White
REA19756,2 Deakin Ct,Broadmeadows,3047,t,470000,S,14,2,1,2,344,245.7142857,2002,Barry Plant
REA11126,2/86 Cade Wy,Parkville,3052,u,500000,VB,2.6,2,1,1,208,148.5714286,2019,Jellis Craig
REA20528,90 Kitchener St,Broadmeadows,3047,h,582000,S,14,3,1,1,492,273.3333333,1960,YPA
REA2269,10/140 Kerferd Rd,Albert Park,3206,u,647000,S,3.3,2,1,2,234,146.25,1985,Greg
REA3658,47 Radio St,Maidstone,3012,h,690000,PI,9.2,3,2,1,487,374.6153846,2003,Sweeney
REA28564,5/4 Cumming St,Brunswick West,3055,u,690000,S,5.2,2,1,2,267,222.5,2010,HockingStuart
REA35575,3/42 Zetland Rd,Mont Albert,3127,u,700000,VB,10.2,2,2,2,279,232.5,2006,HockingStuart
REA32659,3/28 Gilbertson St,Essendon,3040,u,750000,S,7.5,1,1,1,225,187.5,1983,Barry Plant
REA34094,3/6 Marks St,Pascoe Vale,3044,t,770000,S,8.5,3,1,2,321,200.625,1989,McDonald
REA29057,2/29 Vincent St,Edithvale,3196,t,782000,S,27,3,3,1,397,330.8333333,2017,Property
REA1638,12 McGuire Cr,Williamstown,3016,h,825000,S,8,3,3,2,598,314.7368421,1985,Williams
REA20908,55 Alpine Gr,Pascoe Vale,3044,h,980000,S,8.5,3,1,1,546,321.1764706,1950,Nelson Alexander
REA11574,39 McEwan Rd,Heidelberg Heights,3081,h,1060000,S,10.5,2,1,0,774,483.75,1982,Miles
REA16448,51 Garfield St,Richmond,3121,h,1120000,S,2.4,3,2,2,386,175.4545455,2007,Biggin
REA5848,75 Pridham St,Prahran,3181,h,1220000,S,4.5,3,2,1,604,287.6190476,2019,HockingStuart
REA34578,2A Junction Rd,Blackburn North,3130,h,1240000,PN,13.4,3,2,1,540,257.1428571,2017,Woodards
REA10387,17/1 The Esplanade,St Kilda,3182,u,1440375,SP,6.1,1,1,1,216,154.2857143,1998,Buxton
REA5166,12a Aisbett Av,Camberwell,3124,t,1500000,S,7.8,2,2,1,359,299.1666667,1981,Marshall White
REA27768,123 Gillies St,Fairfield,3078,h,1535000,S,5.7,3,1,1,382,318.3333333,1997,Thomas
REA13388,412/4 Bik La,Fitzroy North,3068,u,1631500,PI,3.5,2,1,1,249,155.625,2006,Jellis Craig
REA29671,41 Bertram St,Elsternwick,3185,h,2140000,S,7.2,3,2,2,650,433.3333333,1900,Biggin
REA4758,154 Ludstone St,Hampton,3188,h,2224875,SP,13.7,5,3,1,762,331.3043478,1984,Buxton
REA9288,31 Clinton St,Brighton East,3187,t,2236250,S,10.7,2,1,1,295,184.375,1984,Buxton
REA30144,392 Tooronga Rd,Hawthorn East,3123,h,2425000,S,6.2,6,3,2,628,299.047619,1993,Marshall White
REA23018,10/24 Muir St,Hawthorn,3122,u,2625875,SP,5.3,2,1,2,128,106.6666667,1991,Marshall White
REA35452,7/47 Cameron St,Richmond,3121,u,350000,SP,2.4,1,1,0,260,162.5,1986,HockingStuart
REA2175,24/384 Toorak Rd,South Yarra,3141,u,367000,S,3.3,1,1,0,264,165,1979,HockingStuart
REA3427,403/19 Pentridge Bvd,Coburg,3058,u,470000,SP,7.8,2,2,1,275,196.4285714,1993,Raine
REA2700,1/24 Lillimur Rd,Ormond,3204,u,479500,S,11.8,2,1,1,220,137.5,1995,Ray White
REA31165,4/119 Gamon St,Yarraville,3013,u,495000,SP,6.3,1,1,1,221,138.125,2009,Village
REA5126,7/13 Stephen St,Yarraville,3013,u,501344,SP,7,2,1,1,268,223.3333333,2020,Sweeney
REA7074,2/4 Lyons St,Williamstown,3016,u,547500,SP,8,2,1,1,167,139.1666667,1978,Greg
REA30460,2/923 Pascoe Vale Rd,Glenroy,3046,t,591000,SP,11.2,2,1,1,419,299.2857143,1994,RW Property Group
REA18891,1/39 Alexandra St,Greensborough,3088,u,610000,S,16.1,2,1,1,168,140,1985,Darren
REA31302,13 Fantail Pl,South Morang,3752,h,616000,S,20.5,3,2,2,513,233.1818182,1995,Millership
REA1716,3/25 Rayner St,Altona,3018,u,620000,SP,13.8,1,1,0,252,157.5,1980,HockingStuart
REA10047,23 McShane Dr,Kealba,3021,h,740000,SP,15,4,2,2,558,465,1978,Barry Plant
REA11080,20/195 Brunswick Rd,Brunswick,3056,u,764000,S,5.2,2,1,2,204,127.5,2012,Woodards
REA26840,26 Blaxland Dr,Dandenong North,3175,h,775000,S,24.7,5,3,2,736,350.4761905,1975,Boutique
REA8593,22/29 Dickens St,Elwood,3184,u,780000,S,7.7,3,1,1,261,163.125,1989,Chisholm
REA1241,163 Spring St,Reservoir,3073,h,790000,S,11.2,3,2,1,412,257.5,1989,Ray White
REA20240,5/31 Yeovil Rd,Glen Iris,3146,u,851000,S,7.3,2,1,1,142,118.3333333,1960,Marshall White
REA27672,13 Terrigal Cl,Ringwood North,3134,h,1080125,PI,19.9,4,2,4,770,308,1985,Barry Plant
REA19012,10 Cronin Ct,Cheltenham,3192,h,1138000,S,17.9,4,2,1,536,233.0434783,1991,Hamilton
REA33223,17 Caton Av,Coburg,3058,h,1200000,PI,6.7,3,1,3,536,282.1052632,1994,Raine
REA6497,50 Wilson St,Moonee Ponds,3039,h,1211000,S,6.9,3,1,3,477,238.5,1986,Nelson Alexander
REA14701,1/167 Blackshaws Rd,Newport,3015,h,1238875,S,8.4,2,2,1,480,320,1994,RT Edgar
REA13966,10 Dartford St,Flemington,3031,h,1250000,S,4.4,3,2,2,588,245,1974,McDonald
REA34324,8A Warrs Rd,Maribyrnong,3032,h,1275000,PI,4.3,4,3,4,442,245.5555556,1998,Nelson Alexander
REA11216,60 Stafford St,Abbotsford,3067,h,1290000,S,2.5,3,1,1,503,386.9230769,1991,Biggin
REA3888,47 Alfreda Av,Bulleen,3105,h,1308500,S,11.8,3,3,1,429,204.2857143,1988,Jellis Craig
REA11517,2A Barrani St,Bentleigh East,3165,t,1325000,S,13.9,4,4,2,363,226.875,2016,Buxton
REA20637,67/1 Queensberry St,Carlton,3053,u,1513750,PN,1.6,2,2,1,151,107.8571429,1997,Cain Real Estate
REA25829,24 Castle St,Eaglemont,3084,h,2001000,S,8.9,5,2,2,737,614.1666667,1992.5,Ray White
REA32998,21 Nirvana Av,Malvern East,3145,h,2200000,VB,8.4,4,3,2,656,312.3809524,1960,Marshall White
REA29132,13 Barnett St,Hampton,3188,h,2224875,VB,13.8,4,2,2,780,487.5,1940,Hodges
REA16668,29 Bridge St,Hampton,3188,h,2224875,S,13.8,3,1,2,718,299.1666667,1993,Hodges
REA11412,37 Auburn Gr,Hawthorn East,3123,h,2354875,SN,7.5,3,2,2,534,213.6,1974,Kay
REA12635,61 Osborne St,South Yarra,3141,h,2395000,S,3.3,3,1,2,442,184.1666667,1991,HockingStuart
REA12634,6 Dean Av,Hawthorn,3122,h,4300000,S,4.6,3,2,2,372,169.0909091,2007,Marshall White
REA23496,14 Danaher Av,Wallan,3756,h,366000,S,44.2,3,1,1,502,358.5714286,1978,Ray White
REA31956,109 Creekwood Dr,Craigieburn,3064,h,385000,S,20.6,3,2,2,652,434.6666667,2010,Ray White
REA17889,2/195 Beach St,Frankston,3199,u,400000,S,38,2,1,1,205,146.4285714,2003,O'Brien Real Estate
REA19457,9 Pinewood Dr,Carrum Downs,3201,h,480000,S,34.9,3,1,0,528,406.1538462,1981,Harcourts
REA8269,2/110 Normanby Av,Thornbury,3071,u,491000,S,6.5,2,1,2,216,135,2019,Nelson Alexander
REA9891,13 Glover St,Heidelberg Heights,3081,h,550000,VB,10.5,3,1,1,420,323.0769231,2006,Purplebricks
REA34283,406/2 Rouse St,Port Melbourne,3207,u,560000,PI,3.5,1,1,0,254,181.4285714,1993,Marshall White
REA1189,1/31 Elizabeth St,Newport,3015,u,560000,SP,8.4,3,2,2,217,155,1996,Williams
REA14526,2/62 Selwyn St,Albion,3020,u,600000,SA,13.9,3,1,1,181,129.2857143,2008,Douglas
REA19838,16 Westbury St,Cairnlea,3023,h,640000,S,14.8,3,2,2,393,206.8421053,2008,Hamilton
REA19561,1/33 Riviera St,Mentone,3194,u,641000,S,20,2,1,1,243,173.5714286,1990,Thomson
REA31175,12/85 Pleasant Rd,Hawthorn East,3123,u,658000,S,6.2,1,1,1,248,177.1428571,2013,Jellis Craig
REA34675,11 Alwyn St,Croydon,3136,h,664000,S,23,2,1,1,467,203.0434783,1950,Jellis Craig
REA16037,8 Trende St,Dandenong,3175,h,678000,S,24.7,3,1,2,624,367.0588235,1970,Ray White
REA13825,10 Yewers St,Sunshine,3020,h,692000,S,12.6,3,1,1,485,285.2941176,2018,First National
REA2583,8/86 Queens Pde,Fitzroy North,3068,t,775000,S,3.5,2,1,2,398,284.2857143,1988,Woodards
REA35161,305 Ballarat Rd,Braybrook,3019,h,780000,VB,8.6,3,1,1,613,340.5555556,1950,GL
REA17481,164 Mascoma St,Strathmore,3041,h,883000,S,8.2,3,1,1,534,356,1997,Considine
REA19509,28 Mangana Dr,Mulgrave,3170,h,943750,SN,18.8,3,1,2,675,421.875,1977.5,First National & Partners
REA3704,2/2 Heather Av,Ashwood,3147,t,964000,S,12.2,3,2,1,339,242.1428571,2008,TTS Real Estate
REA16108,53 Rankins Rd,Kensington,3031,h,990000,SP,3.4,2,1,0,368,147.2,1930,Nelson Alexander
REA15063,3/1 Grant St,Malvern East,3145,t,1060000,S,8.4,3,1,1,307,219.2857143,1987,Jellis Craig
REA8594,205/7 Ordnance Res,Maribyrnong,3032,u,1079125,SP,8.7,2,2,1,277,230.8333333,2005,Nelson Alexander
REA14977,91A Walter St,Ascot Vale,3032,h,1082000,S,4.3,3,2,2,480,208.6956522,2014,Nelson Alexander
REA20176,31 Airlie Rd,Montmorency,3094,h,1089625,S,16.2,2,1,0,534,445,1940,Barry Plant
REA12315,1/24 Edwards St,Burwood,3125,t,1145000,S,11.7,3,2,2,329,274.1666667,2007,Jellis Craig
REA25661,2 Smith Cr,Footscray,3011,h,1222000,S,5.1,4,1,2,424,184.3478261,1997,Burnham
REA20255,4/170 Church St,Brighton,3186,u,1296000,S,10.5,3,1,2,231,192.5,1993,Biggin
REA33163,188 Lawrence Rd,Mount Waverley,3149,h,1300000,S,14.2,2,2,1,619,386.875,2008,Buxton
REA14435,23A Fromer St,Bentleigh,3204,t,1303000,S,13,3,2,2,334,208.75,1973,HockingStuart
REA35384,54A Leinster Gr,Thornbury,3071,t,1363750,SP,7,3,2,2,384,240,1994,Jellis Craig
REA7558,17 Oberon Av,Hawthorn East,3123,h,1410000,S,7.5,3,3,2,577,339.4117647,2003,Jellis Craig
REA10583,10/205 Dandenong Rd,Windsor,3181,u,1511000,PI,5.1,2,1,1,252,157.5,1970,Biggin
REA23392,16 Conifer St,Hampton,3188,h,1520000,VB,13.8,3,1,3,627,272.6086957,1993,Hodges
REA7602,6 Brooke St,Northcote,3070,h,1655000,SP,5.5,3,1,3,472,248.4210526,2009,Jellis Craig
REA20950,1/145 Prospect Hill Rd,Canterbury,3126,h,1750000,VB,8.4,3,2,2,493,234.7619048,1900,Jellis Craig
REA2642,7 Botanic Dr,Doncaster,3108,h,1810000,S,13.9,2,2,1,464,220.952381,2002,Jellis Craig
REA19059,13 Baird St,Ashburton,3147,h,1830000,SA,10.2,3,1,1,634,301.9047619,1998,Buxton
REA3446,44 Spray St,Elwood,3184,h,2239375,SP,7.7,2,1,1,364,165.4545455,1972,Chisholm
REA9706,14 Queens Pde,Glen Iris,3146,h,2410000,PI,9.2,5,2,2,654,284.3478261,2003,Marshall White
REA14119,35 Kinkora Rd,Hawthorn,3122,h,2625875,S,4.6,3,1,2,439,258.2352941,1996,Marshall White
REA10582,6/97 Osborne St,South Yarra,3141,u,380000,S,3.3,1,1,1,197,140.7142857,1989,HockingStuart
REA15025,3/80 Rathcown Rd,Reservoir,3073,u,470000,S,12,2,1,1,142,101.4285714,2008,HockingStuart
REA12620,10/3 Newlands Rd,Coburg North,3058,u,520000,S,9.2,1,1,1,277,230.8333333,2004,Brad
REA19286,55 Bloomsbury Dr,Taylors Hill,3037,h,520000,S,18,3,2,2,389,169.1304348,2005,Barry Plant
REA5198,12 Nisbett St,Reservoir,3073,h,546000,S,11.2,3,1,2,592,328.8888889,1975,Barry Plant
REA10068,3/23 Christine St,Viewbank,3084,u,556000,S,13.8,2,1,1,195,139.2857143,1982,Ray White
REA5424,3/23 Auburn Gr,Hawthorn East,3123,u,568000,S,7.5,2,1,1,278,198.5714286,1986,Jellis Craig
REA33366,9/130 Mitford St,Elwood,3184,u,600000,SP,7.2,2,2,1,189,157.5,1987,HockingStuart
REA32021,29 Ethel Av,Lalor,3075,h,625000,S,16.3,3,1,2,661,347.8947368,1950,Ray White
REA22056,4 Eton Ct,Frankston,3199,h,695000,S,38,4,1,3,713,396.1111111,1950,Ray White
REA4354,1/21 Nola St,Doncaster,3108,u,735000,S,13.9,3,1,1,266,166.25,2009,Ray White
REA23936,2 Honeyeater Cr,Taylors Lakes,3038,h,746000,S,15.5,3,2,2,649,405.625,1994.5,Purplebricks
REA32211,13 Dillon Ct,Altona Meadows,3028,h,783000,S,15.5,4,2,2,489,305.625,2000,Barry Plant
REA11092,1/572 Moreland Rd,Brunswick West,3055,t,797500,S,5.9,3,2,2,283,202.1428571,1974,Nelson Alexander
REA16973,8 The Eyrie,Eltham,3095,h,810000,S,18,4,2,2,722,300.8333333,1985,Mason
REA29841,57 Wheatsheaf Rd,Glenroy,3046,h,825000,VB,11.2,2,1,1,696,316.3636364,1995,Stockdale
REA25891,11 Conifer Av,Brooklyn,3012,h,829125,S,6.4,4,2,2,762,544.2857143,1970,Jason
REA33656,35/69 River St,Richmond,3121,u,850000,SP,2.4,3,2,1,229,143.125,2004,Jellis Craig
REA12363,20 Kingaroy Rd,Sunshine,3020,h,888000,S,12.6,4,1,2,562,468.3333333,1991,Barry Plant
REA33787,56 Corowa Cr,Greensborough,3088,h,950000,SP,16.1,4,2,2,777,457.0588235,1983,Morrison
REA22865,6 Train St,Highett,3190,t,1010000,S,16,3,3,2,389,324.1666667,1995,Buxton
REA29771,10 Alexander St,Mitcham,3132,h,1070000,S,17.2,3,1,1,667,290,1994,HockingStuart
REA28912,58 Menin Rd,Forest Hill,3131,h,1112250,SN,15.4,4,2,0,619,269.1304348,1960,Noel Jones
REA27574,28A Goldsmith Av,Preston,3072,h,1180000,S,8.4,3,2,2,642,337.8947368,2014,RW Property Group
REA32132,81 Barkly St,Brunswick East,3057,h,1190000,S,4,2,1,0,448,186.6666667,1900,Nelson Alexander
REA2491,1/24 Green St,Windsor,3181,h,1200000,S,5.1,3,2,1,600,250,2015,Biggin
REA7141,1 Jordan St,Brunswick West,3055,h,1315000,S,5.9,2,1,2,554,277,2019,Nelson Alexander
REA21450,63 Barrington St,Bentleigh East,3165,h,1372500,S,13.8,3,1,2,552,324.7058824,1994,Jellis Craig
REA13133,10A Head St,Balwyn,3103,h,1380000,S,9.7,3,2,1,548,228.3333333,1999,Barry Plant
